Est,Bay,DATE,STA,DEPTH,TEMP,SAL,DO,mondate
RB,NB,10/18/2005,G,0.399999999,24.76999998,31.42999995,6.699999988,10/15/2005
RB,NB,10/18/2005,H,1,25.92999995,4.199999988,5.75999999,10/15/2005
RB,NB,11/15/2005,C,0.1,23.81999999,16.11999995,7.86999999,11/15/2005
RB,NB,11/15/2005,F,0.1,25.20999998,34.14999998,7.929999992,11/15/2005
RB,NB,11/15/2005,G,0.399999999,25.28999996,33.8499999,6.709999993,11/15/2005
RB,NB,11/15/2005,H,1,24.94,0.739999998,7.149999991,11/15/2005
RB,NB,12/15/2005,C,0.04,7.979999989,14.06999999,9.73999998,12/15/2005
RB,NB,12/15/2005,F,0.02,9.879999995,26.26999998,10.05999997,12/15/2005
RB,NB,12/15/2005,G,0.3,9.48999998,26.94999999,7.979999989,12/15/2005
RB,NB,12/15/2005,H,0.899999999,14.67999998,0.709999999,9.609999985,12/15/2005
RB,NB,1/12/2006,C,0.04,19.81999999,17.26999998,10.97,1/15/2006
RB,NB,1/12/2006,F,0,17.5,28.39999998,3.809999995,1/15/2006
RB,NB,1/12/2006,G,0.2,20.64999998,30.20999998,11.57999998,1/15/2006
RB,NB,1/12/2006,H,0.699999999,17.52999997,0.729999999,8.789999992,1/15/2006
RB,NB,2/15/2006,C,0.1,18.93,4.8,12.3,2/15/2006
RB,NB,2/15/2006,F,,,,,2/15/2006
RB,NB,2/15/2006,G,0.2,19.72999996,47.40999997,8.559999973,2/15/2006
RB,NB,2/15/2006,H,0.699999999,16.65999997,0.799999999,9.75,2/15/2006
RB,NB,3/9/2006,C,0.2,21.72999996,24.91999996,9.75999999,3/15/2006
RB,NB,3/9/2006,F,0.2,20.36999995,41.53999996,8.629999995,3/15/2006
RB,NB,3/9/2006,G,0.399999999,20.92999995,38.21999991,8.569999993,3/15/2006
RB,NB,3/9/2006,H,0.6,22.46999997,0.77,7.589999989,3/15/2006
RB,NB,4/12/2006,C,0.15,24.26999998,49.9799999,8.359999985,4/15/2006
RB,NB,4/12/2006,F,0.1,26.94999999,46.36999989,8.889999986,4/15/2006
RB,NB,4/12/2006,G,0.399999999,25.00999999,39.16999996,6.819999993,4/15/2006
RB,NB,4/12/2006,H,1,24.07999998,2,8,4/15/2006
RB,NB,5/17/2006,C,0.2,25.21999997,33.00999999,7.609999999,5/15/2006
RB,NB,5/17/2006,F,0.1,29.44,45.0999999,7.809999987,5/15/2006
RB,NB,5/17/2006,G,0.399999999,28.39999998,45.23999989,7.769999996,5/15/2006
RB,NB,5/17/2006,H,0.799999999,25.59999996,1.169999998,8.619999975,5/15/2006
RB,NB,6/21/2006,C,0.15,26.94999999,44.17999995,5.899999991,6/15/2006
RB,NB,6/21/2006,F,0.1,28.17999995,49.11999989,7.159999996,6/15/2006
RB,NB,6/21/2006,G,0.399999999,28.26999998,39.44999993,7.149999991,6/15/2006
RB,NB,6/21/2006,H,1,28.82999998,1.639999997,5.849999994,6/15/2006
RB,NB,7/20/2006,C,0.1,29.51999998,43.67999995,6.11999999,7/15/2006
RB,NB,7/20/2006,F,0.03,29.94,53.67999995,6.709999993,7/15/2006
RB,NB,7/20/2006,G,0.2,30.52999997,63.83999991,5.419999987,7/15/2006
RB,NB,7/20/2006,H,1,31.82999998,1.439999998,7.399999991,7/15/2006
RB,NB,8/22/2006,C,0.1,31.92999995,33.31999993,4.75,8/15/2006
RB,NB,8/22/2006,F,0.08,37.61999989,47.08999991,7.049999997,8/15/2006
RB,NB,8/22/2006,G,0.3,34.3499999,45.08999991,4.269999996,8/15/2006
RB,NB,8/22/2006,H,1,32.01999998,2.019999996,6.659999996,8/15/2006
RB,NB,9/29/2006,C,0.2,28.38999999,5.939999998,6.519999996,9/15/2006
RB,NB,9/29/2006,F,0.15,31.19,4.919999987,7.919999987,9/15/2006
RB,NB,9/29/2006,G,0.399999999,31.79999995,5.319999993,8.769999981,9/15/2006
RB,NB,9/29/2006,H,1.099999998,26.48999995,0.39,5.179999992,9/15/2006
RB,NB,10/18/2006,C,0.399999999,28.47999996,6.469999999,6.029999986,10/15/2006
RB,NB,10/18/2006,F,0.35,29.51999998,7.129999995,7.699999988,10/15/2006
RB,NB,10/18/2006,G,0.5,30.59999996,8.789999992,7.109999999,10/15/2006
RB,NB,10/18/2006,H,1.199999999,27.53999996,1.099999998,5.479999989,10/15/2006
RB,NB,11/20/2006,C,0.1,15.45999998,10.01999998,10.34999999,11/15/2006
RB,NB,11/20/2006,F,0.02,20.17999995,25.48999995,16.60999995,11/15/2006
RB,NB,11/20/2006,G,0.2,20.47999996,25.35999995,13.84999999,11/15/2006
RB,NB,11/20/2006,H,0.699999999,18.63999999,1.139999997,9.289999992,11/15/2006
RB,NB,12/12/2006,C,0.1,18.76999998,15.16999999,10.02999997,12/15/2006
RB,NB,12/12/2006,F,0.01,22.90999997,25,13.01999998,12/15/2006
RB,NB,12/12/2006,G,0.3,20.19999999,28.13,10.36999997,12/15/2006
RB,NB,12/12/2006,H,0.799999999,15.34999999,4.679999992,4.949999988,12/15/2006
RB,NB,1/12/2007,C,0.1,21.64999998,12.50999999,9.049999982,1/15/2007
RB,NB,1/12/2007,F,0.05,24.15999997,19.21999997,9.969999999,1/15/2007
RB,NB,1/12/2007,G,0.3,22.89999998,19.32999998,8.519999981,1/15/2007
RB,NB,1/12/2007,H,0.799999999,17.13,2.309999995,10.91999999,1/15/2007
RB,NB,2/13/2007,C,0.1,16.95999998,17.69999999,11.30999997,2/15/2007
RB,NB,2/13/2007,F,0.05,21.73999995,15.70999998,8.269999981,2/15/2007
RB,NB,2/13/2007,G,0.399999999,17.40999997,13.89999998,8.179999977,2/15/2007
RB,NB,2/13/2007,H,0.6,15.06999999,3.5,9.219999999,2/15/2007
RB,NB,3/20/2007,C,0.2,21.05999994,24.72999996,7.699999988,3/15/2007
RB,NB,3/20/2007,F,0.2,22.00999999,26.36999995,6.839999989,3/15/2007
RB,NB,3/20/2007,H,0.799999999,21.34999996,0.699999999,7.029999986,3/15/2007
RB,NB,4/16/2007,C,0.15,17.27999997,16.35999995,8.879999995,4/15/2007
RB,NB,4/16/2007,F,0.05,20.44,34.21999991,10.00999999,4/15/2007
RB,NB,4/16/2007,G,0.399999999,21.55999994,31.79999995,9.539999992,4/15/2007
RB,NB,4/16/2007,H,0.699999999,20.23999995,1.109999999,8.279999971,4/15/2007
RB,NB,5/23/2007,C,0.25,25.53999996,14.47,6,5/15/2007
RB,NB,5/23/2007,F,0.35,25.95999998,41.63,6.379999995,5/15/2007
RB,NB,5/23/2007,G,0.5,26.38,37.38999999,6.539999992,5/15/2007
RB,NB,5/23/2007,H,0.799999999,26.25999999,1.699999999,7.479999989,5/15/2007
RB,NB,6/21/2007,C,0.2,28.75999999,19.84999996,6.479999989,6/15/2007
RB,NB,6/21/2007,F,0.1,28.19,25.94999999,6.559999987,6/15/2007
RB,NB,6/21/2007,G,0.4,28.29999995,26,6.099999994,6/15/2007
RB,NB,6/21/2007,H,0.699999999,29.84999996,0.699999999,6.329999998,6/15/2007
RB,NB,9/18/2007,C,0.399999999,27.98999995,0.46,7.219999999,9/15/2007
RB,NB,9/18/2007,F,0.35,27.96999997,1.219999999,6.549999997,9/15/2007
RB,NB,9/18/2007,G,0.5,29.44999999,1.879999999,7.289999992,9/15/2007
RB,NB,9/18/2007,H,1.299999997,28.88,0.329999999,6.479999989,9/15/2007
RB,NB,10/25/2007,C,0.1,16.13999999,6,8.75999999,10/15/2007
RB,NB,10/25/2007,F,0.05,19.69,7.089999989,9.709999979,10/15/2007
RB,NB,10/25/2007,G,0.3,17.96999997,7.11999999,11.09999999,10/15/2007
RB,NB,10/25/2007,H,0.699999999,21.71999997,0.43,7.039999992,10/15/2007
RB,NB,11/13/2007,C,0.2,25.05999994,8.619999975,6.449999988,11/15/2007
RB,NB,11/13/2007,F,0.15,25.46999997,9.699999988,6.819999993,11/15/2007
RB,NB,11/13/2007,G,0.399999999,26.13,9.609999985,7.039999992,11/15/2007
RB,NB,11/13/2007,H,0.799999999,22.58999997,0.779999999,7.059999987,11/15/2007
RB,NB,12/11/2007,C,0.25,23.07999998,10.23999998,8.299999982,12/15/2007
RB,NB,12/11/2007,F,0.2,23.83999997,13.59999999,7.529999986,12/15/2007
RB,NB,12/11/2007,G,0.5,23.71999997,14.13999999,7.75999999,12/15/2007
RB,NB,12/11/2007,H,0.899999999,22.15999997,0.93,7.699999988,12/15/2007
RB,NB,1/29/2008,C,0.1,20.29999995,4.839999989,8.889999986,1/15/2008
RB,NB,1/29/2008,F,0.1,23.41999996,15.20999998,7.819999993,1/15/2008
RB,NB,1/29/2008,G,0.399999999,22.07999998,16.42999995,9.00999999,1/15/2008
RB,NB,1/29/2008,H,0.6,16.28999996,0.879999999,9.269999981,1/15/2008
RB,NB,2/22/2008,C,0.12,18.96999997,11.38999999,6.169999987,2/15/2008
RB,NB,2/22/2008,F,0.1,18.27999997,19.41999996,9.149999976,2/15/2008
RB,NB,2/22/2008,G,0.399999999,19.36999995,22.88999999,8.549999982,2/15/2008
RB,NB,2/22/2008,H,0.799999999,19.94999999,0.959999999,8.039999992,2/15/2008
RB,NB,3/25/2008,C,0.15,16.66999996,6.679999992,9.299999982,3/15/2008
RB,NB,3/25/2008,F,0.1,18.73999995,25.78999996,8.569999993,3/15/2008
RB,NB,3/25/2008,G,0.399999999,20.08999997,26.10999995,8.48999998,3/15/2008
RB,NB,3/25/2008,H,0.899999999,19.98999995,0.649999999,8.229999989,3/15/2008
RB,NB,4/14/2008,C,0.1,20.10999995,14.59999999,9.289999992,4/15/2008
RB,NB,4/14/2008,F,0.1,21.88,30.45999998,9.159999996,4/15/2008
RB,NB,4/14/2008,G,0.75,20.01999998,32.38,5.049999997,4/15/2008
RB,NB,4/14/2008,H,0.6,22.30999994,2.199999996,7.809999987,4/15/2008
RB,NB,5/20/2008,C,0.15,27.96999997,30.75,8.179999977,5/15/2008
RB,NB,5/20/2008,F,0.1,33.15999997,36.67999995,8.299999982,5/15/2008
RB,NB,5/20/2008,G,0.3,30.70999998,36.38,9.649999976,5/15/2008
RB,NB,5/20/2008,H,0.6,27.25,1.509999998,7.639999986,5/15/2008
RB,NB,6/17/2008,C,0.2,29.35999995,54.29999995,5.289999992,6/15/2008
RB,NB,6/17/2008,F,0.1,32.0999999,49.46999991,6.429999992,6/15/2008
RB,NB,6/17/2008,G,0.399999999,31.96999997,50.66999996,6.609999999,6/15/2008
RB,NB,6/17/2008,H,0.799999999,29.55999994,1.569999997,6.939999998,6/15/2008
RB,NB,7/15/2008,C,0.1,28.42999995,34.33999991,5.729999989,7/15/2008
RB,NB,7/15/2008,F,0.05,32.39999998,40.0999999,6.949999988,7/15/2008
RB,NB,7/15/2008,G,0.3,31.73999995,39.63999999,7.11999999,7/15/2008
RB,NB,7/15/2008,H,0.6,29.82999998,1.029999997,6.519999996,7/15/2008
RB,NB,8/12/2008,C,0.1,28.63999999,29.85999995,6.159999996,8/15/2008
RB,NB,8/12/2008,F,0.05,31.35999995,28.65999997,8.599999994,8/15/2008
RB,NB,8/12/2008,G,0.3,30.54999995,28.80999994,7.729999989,8/15/2008
RB,NB,8/12/2008,H,0.6,29.45999998,1.029999997,6.479999989,8/15/2008
RB,NB,9/17/2008,C,0.399999999,24.77999997,19.73999995,5.889999986,9/15/2008
RB,NB,9/17/2008,F,0.399999999,22.70999998,24,4.649999991,9/15/2008
RB,NB,9/17/2008,G,0.6,24.53999996,26.02999997,7.61999999,9/15/2008
RB,NB,9/17/2008,H,1,26.54999995,7.939999998,1.34,9/15/2008
RB,NB,10/29/2008,C,0.2,15.75,17.82999998,8.75,10/15/2008
RB,NB,10/29/2008,F,0.2,17.57999998,34.58999991,7.899999991,10/15/2008
RB,NB,10/29/2008,G,0.449999999,19.72999996,35.48999989,8.679999977,10/15/2008
RB,NB,10/29/2008,H,0.799999999,20.22999996,5.029999986,9.25,10/15/2008
RB,NB,11/11/2008,C,0.3,23.32999998,8.949999988,8.519999981,11/15/2008
RB,NB,11/11/2008,F,0.3,24.22999996,39.28999996,7.809999987,11/15/2008
RB,NB,11/11/2008,G,0.6,24.81999999,37.91999996,8.189999998,11/15/2008
RB,NB,11/11/2008,H,1,22.50999999,4.049999997,7.269999996,11/15/2008
RB,NB,12/9/2008,C,0.1,21.11999995,14.79999998,10.06999999,12/15/2008
RB,NB,12/9/2008,F,0.1,22.67999995,45.65999997,9.539999992,12/15/2008
RB,NB,12/9/2008,G,0.399999999,23.13,40.82999992,9.209999979,12/15/2008
RB,NB,12/9/2008,H,0.5,18.07999998,8.099999994,6.069999993,12/15/2008
RB,NB,1/22/2009,C,0.03,17.88999999,33.13,9.339999974,1/15/2009
RB,NB,1/22/2009,F,0,,35,,1/15/2009
RB,NB,1/22/2009,G,0.2,16.55999994,53.73999989,8.659999996,1/15/2009
RB,NB,1/22/2009,H,0.5,15.29999998,11.75999999,9.069999993,1/15/2009
RB,NB,2/12/2009,C,0.15,17.16999996,42.31999993,7.00999999,2/15/2009
RB,NB,2/12/2009,F,0.1,20.15999997,44.30999994,9.539999992,2/15/2009
RB,NB,2/12/2009,G,0.3,21.25,42.27999997,10.02999997,2/15/2009
RB,NB,2/12/2009,H,0.399999999,19.40999997,7.209999993,7.519999996,2/15/2009
RB,NB,3/11/2009,C,0.2,22.29999995,49.45999992,5.639999986,3/15/2009
RB,NB,3/11/2009,F,0.2,23.48999995,45.7299999,6.679999992,3/15/2009
RB,NB,3/11/2009,G,0.399999999,23.34999996,43.01999998,7.079999998,3/15/2009
RB,NB,3/11/2009,H,0.6,23.09999996,7.159999996,7.559999987,3/15/2009
RB,NB,4/14/2009,C,0.1,21.30999994,33.05999994,7.689999998,4/15/2009
RB,NB,4/14/2009,F,0.05,25.75,58.57999992,8.619999975,4/15/2009
RB,NB,4/14/2009,G,0.3,24.54999995,55.39999998,7.229999989,4/15/2009
RB,NB,4/14/2009,H,0.699999999,22.75,13.63999999,5.629999995,4/15/2009
RB,NB,5/19/2009,C,0.15,23.38999999,66.17999983,5.169999987,5/15/2009
RB,NB,5/19/2009,F,0.15,24.35999995,63.55999994,6.739999995,5/15/2009
RB,NB,5/19/2009,G,0.399999999,25.32999998,53.13,6.579999998,5/15/2009
RB,NB,5/19/2009,H,0.699999999,27.99,14.79999998,7.379999995,5/15/2009
RB,NB,6/18/2009,C,0.15,30.52999997,73.44999981,5.789999992,6/15/2009
RB,NB,6/18/2009,F,0.15,29.47999996,69.5,5.459999993,6/15/2009
RB,NB,6/18/2009,G,0.3,29.91999996,60.55999994,6.029999986,6/15/2009
RB,NB,6/18/2009,H,0.699999999,29.75,7.439999998,7.019999996,6/15/2009
RB,NB,7/15/2009,C,0.1,30.09999996,79.65999985,5.289999992,7/15/2009
RB,NB,7/15/2009,F,0.05,30.48999995,86.0999999,5.11999999,7/15/2009
RB,NB,7/15/2009,G,0.25,31.23999995,86.50999999,5.019999996,7/15/2009
RB,NB,7/15/2009,H,0.699999999,30.95999998,9.289999992,4.939999998,7/15/2009
RB,NB,8/19/2009,C,0.2,28.86999995,34.83999991,6.50999999,8/15/2009
RB,NB,8/19/2009,F,0.2,29.94,93.56999993,4.679999992,8/15/2009
RB,NB,8/19/2009,G,0.399999999,29.79999995,93.26999998,4.559999987,8/15/2009
RB,NB,8/19/2009,H,0.699999999,30.29999995,10.38999999,4.929999992,8/15/2009
RB,NB,9/18/2009,C,0.1,26.83999997,24.00999999,5.239999995,9/15/2009
RB,NB,9/18/2009,F,0.1,32.5,31.21999997,9.329999983,9/15/2009
RB,NB,9/18/2009,G,0.2,30.65999997,34.69999993,6.299999997,9/15/2009
RB,NB,9/18/2009,H,0.6,29.96999997,17.51999998,0.59,9/15/2009
RB,NB,10/22/2009,C,0.1,23.66999996,1.099999998,8.419999987,10/15/2009
RB,NB,10/22/2009,F,0.3,22.83999997,3.599999994,8.179999977,10/15/2009
RB,NB,10/22/2009,G,0.6,23.61999995,3.019999996,9.399999976,10/15/2009
RB,NB,10/8/2009,H,1,28.88,0.76,7.889999986,10/15/2009
RB,NB,11/18/2009,C,0.2,15.27999997,16.89999998,9.809999973,11/15/2009
RB,NB,11/19/2009,F,0.1,19.30999994,29.59999996,8.869999975,11/15/2009
RB,NB,11/18/2009,G,0.3,16.29999995,29.19,8.869999975,11/15/2009
RB,NB,11/18/2009,H,0.6,18.77999997,12.73999998,8.479999989,11/15/2009
RB,NB,12/15/2009,C,0.2,16.96999997,16.25,9.899999976,12/15/2009
RB,NB,12/15/2009,F,0.25,16.29999995,15.83999997,8.469999999,12/15/2009
RB,NB,12/15/2009,G,0.399999999,15.97,21.52999997,8.649999976,12/15/2009
RB,NB,12/15/2009,H,0.899999999,15.5,12.42999998,2.509999998,12/15/2009
RB,NB,1/13/2010,C,0.399999999,10.92999998,1.359999999,11.88999999,1/15/2010
RB,NB,1/13/2010,F,0.2,11.69,1.5,12.39999998,1/15/2010
RB,NB,1/13/2010,G,0.399999999,12.09999999,2.899999999,12.07999998,1/15/2010
RB,NB,1/13/2010,H,0.5,11.92999998,6.029999986,9.449999988,1/15/2010
RB,NB,2/9/2010,C,0.2,11.16,12.80999997,10.38,2/15/2010
RB,NB,2/9/2010,F,0.3,9.079999983,10.63999999,10.98999998,2/15/2010
RB,NB,2/9/2010,G,0.5,11.45999998,11.81999999,11.05999997,2/15/2010
RB,NB,2/9/2010,H,0.6,15.33999997,0.639999999,8.849999994,2/15/2010
RB,NB,3/23/2010,C,0.1,17.08999997,25.16999996,9.039999992,3/15/2010
RB,NB,3/23/2010,F,0.01,22.26999998,25.89999998,8.859999985,3/15/2010
RB,NB,3/23/2010,G,0.2,19.94999999,28.98999995,7.689999998,3/15/2010
RB,NB,3/23/2010,H,0.399999999,18.75,4.339999989,10.51999998,3/15/2010
RB,NB,4/28/2010,C,0.2,23.52999997,27.82999998,8.699999988,4/15/2010
RB,NB,4/8/2010,F,0.2,23.76999998,36.13999999,11.88999999,4/15/2010
RB,NB,4/28/2010,G,0.3,27.38,29.23,8.359999985,4/15/2010
RB,NB,4/8/2010,H,0.6,22.07999998,6.489999995,7.659999996,4/15/2010
RB,NB,5/24/2010,C,0.5,27.21999997,0.649999999,8.349999994,5/15/2010
RB,NB,5/24/2010,F,0.399999999,26.54999995,4.679999992,8.169999987,5/15/2010
RB,NB,5/24/2010,G,0.6,26.33999997,8.159999996,8.039999992,5/15/2010
RB,NB,5/24/2010,H,1.099999998,28.19999999,0.47,6.659999996,5/15/2010
RB,NB,6/1/2010,C,0.3,29.07999998,0.579999998,7.699999988,6/15/2010
RB,NB,6/16/2010,F,0.3,30.54999995,15.16999999,7.099999994,6/15/2010
RB,NB,6/28/2010,G,0.5,32.13999999,23.94999999,5.109999999,6/15/2010
RB,NB,6/28/2010,H,0.899999999,30.96999997,0.409999999,6.019999996,6/15/2010
RB,NB,7/27/2010,C,0.2,30.14999998,3.819999993,4.109999999,7/15/2010
RB,NB,7/27/2010,F,0.2,31.38,7.789999992,8.589999974,7/15/2010
RB,NB,7/27/2010,G,0.5,31.94,8.689999998,8.529999971,7/15/2010
RB,NB,7/27/2010,H,0.899999999,31.32999998,0.959999999,6.839999989,7/15/2010
RB,NB,8/11/2010,C,0.2,32.38999999,5.909999996,6.489999995,8/15/2010
RB,NB,8/17/2010,F,0.1,35.50999999,15.20999998,9.209999979,8/15/2010
RB,NB,8/17/2010,G,0.399999999,35.15999997,15.53999999,9.209999979,8/15/2010
RB,NB,8/11/2010,H,0.699999999,32.75999999,2.739999995,6.349999994,8/15/2010
RB,NB,9/29/2010,G,0.5,23.92999995,1.93,7,9/15/2010
RB,NB,9/29/2010,H,0.6,26.25999999,0.59,5.61999999,9/15/2010
RB,NB,10/5/2010,C,0.1,23.35999995,4.339999989,8.639999986,10/15/2010
RB,NB,10/5/2010,F,0.2,25.02999997,4.25,9.409999996,10/15/2010
RB,NB,10/5/2010,G,0.399999999,25.08999997,4.36999999,9.779999971,10/15/2010
RB,NB,10/5/2010,H,1.099999998,24.63999999,1.189999998,8.569999993,10/15/2010
RB,NB,12/15/2010,C,0.1,,,,12/15/2010
RB,NB,12/15/2010,F,0.1,,,,12/15/2010
RB,NB,12/15/2010,G,,,,,12/15/2010
RB,NB,1/25/2011,C,0.1,13.69,10.41999999,13.23999998,1/15/2011
RB,NB,1/25/2011,F,0.05,18.39999998,11.45999998,10.63999999,1/15/2011
RB,NB,1/25/2011,G,0.3,16.15999997,11.82999998,12.36999997,1/15/2011
RB,NB,1/25/2011,H,0.6,14.17999998,3.199999996,4.719999999,1/15/2011
RB,NB,4/25/2011,C,0.1,27.00999999,36.18999994,7.289999992,4/15/2011
RB,NB,4/25/2011,F,0.1,27.50999999,39.21999991,7.669999987,4/15/2011
RB,NB,4/25/2011,G,0.2,27.41999996,39.19999993,6.709999993,4/15/2011
RB,NB,4/25/2011,H,0.799999999,27.08999997,3.199999996,6.989999995,4/15/2011
RB,NB,10/6/2011,C,0.05,26.79999995,18.30999994,7.059999987,10/15/2011
RB,NB,10/6/2011,F,0.1,28.08999997,78.76999998,6.689999998,10/15/2011
RB,NB,10/6/2011,G,0.3,28.76999998,70.06999993,6.049999997,10/15/2011
RB,NB,10/6/2011,H,0.699999999,26.47999996,4.479999989,5,10/15/2011
RB,NB,1/17/2012,C,0.05,23.44999999,19.81999999,10.25,1/15/2012
RB,NB,1/17/2012,F,0.01,27.94,70.41999984,6.5,1/15/2012
RB,NB,1/17/2012,G,0.1,23.33999997,24.56999999,10.44999999,1/15/2012
RB,NB,1/17/2012,H,0.6,17.78999996,15.06999999,7.029999986,1/15/2012
RB,NB,4/25/2012,C,0.25,23.45999998,6.779999986,6.839999989,4/15/2012
RB,NB,4/25/2012,F,0.2,25.44999999,10.60999998,8.23999998,4/15/2012
RB,NB,4/25/2012,G,0.5,26.95999998,11.47999999,7.789999992,4/15/2012
RB,NB,4/25/2012,H,0.899999999,24.53999996,1.439999998,7.809999987,4/15/2012
RB,NB,7/25/2012,C,0.2,31.38999999,8.329999983,7.939999998,7/15/2012
RB,NB,7/25/2012,F,0.2,32.38,15.39999998,9.159999996,7/15/2012
RB,NB,7/25/2012,G,0.5,31.98999995,18.75999999,7.549999997,7/15/2012
RB,NB,7/25/2012,H,1.199999999,31.01999998,0.84,6.349999994,7/15/2012
RB,NB,10/5/2012,C,0.1,26.19999999,2.909999996,7.729999989,10/15/2012
RB,NB,10/5/2012,F,0.1,29.40999997,16.47999996,9.129999995,10/15/2012
RB,NB,10/5/2012,G,0.3,28.30999994,16.26999998,7.5,10/15/2012
RB,NB,10/5/2012,H,0.899999999,27.84999996,8.349999994,6.409999996,10/15/2012
RB,NB,1/24/2013,C,0.05,21.71,5.76,10.21,1/15/2013
RB,NB,1/24/2013,F,0.02,26.36,21.5,8.41,1/15/2013
RB,NB,1/24/2013,G,0.3,22.18,21.86,8.92,1/15/2013
RB,NB,1/24/2013,H,0.7,17.41,19.4,9.5,1/15/2013
RB,NB,4/9/2013,C,0.25,23.13,57.27,6.32,4/15/2013
RB,NB,4/9/2013,F,0.25,25.53,55.68,5.86,4/15/2013
RB,NB,4/9/2013,G,0.4,25.33,49.87,6.26,4/15/2013
RB,NB,4/9/2013,H,1.3,23.01,23.82,5.69,4/15/2013
RB,NB,7/29/2013,C,0.1,32.44,10.07,7.15,7/15/2013
RB,NB,7/29/2013,F,0.05,28.98,20.01,7.46,7/15/2013
RB,NB,7/29/2013,G,0.3,31.34,17.54,6.74,7/15/2013
RB,NB,7/29/2013,H,1,30.92,6.73,4.56,7/15/2013
RB,NB,10/29/2013,C,0.5,24.79,0.53,8.1,10/15/2013
RB,NB,10/29/2013,F,0.4,25.86,1.44,9.15,10/15/2013
RB,NB,10/29/2013,G,0.6,26.79,1.62,7.79,10/15/2013
RB,NB,10/29/2013,H,1.7,23.44,0.36,6.72,10/15/2013
RB,NB,11/26/2013,C,0.4,11.07,0.69,10.46,11/15/2013
RB,NB,11/26/2013,H,1.2,13.67,0.58,8.26,11/15/2013
RB,NB,12/19/2013,C,0.1,19.7,5.1,10.5,12/15/2013
RB,NB,12/10/2013,H,0.9,14.35,6.74,4.43,12/15/2013
RB,NB,1/31/2014,C,0.1,15.11,1.6,9.96,1/15/2014
RB,NB,1/31/2014,F,0.1,17.44,2.7,12.44,1/15/2014
RB,NB,1/31/2014,G,0.3,18.37,15.86,10.99,1/15/2014
RB,NB,1/31/2014,H,0.9,13.43,8.32,5.63,1/15/2014
RB,NB,2/14/2014,C,0.4,11.89,0.35,10.57,2/15/2014
RB,NB,2/28/2014,H,0.8,16.35,3.06,7.59,2/15/2014
RB,NB,3/31/2014,C,0.2,21.21,9.79,8.5,3/15/2014
RB,NB,3/31/2014,H,1.1,21.22,5.8,8.79,3/15/2014
RB,NB,4/28/2014,C,0.2,27.59,27.84,7.83,4/15/2014
RB,NB,4/28/2014,F,0.2,29.14,44.54,6.91,4/15/2014
RB,NB,4/28/2014,G,0.5,28.89,44.22,6.49,4/15/2014
RB,NB,4/28/2014,H,1,27.03,10.11,4.32,4/15/2014
RB,NB,5/15/2014,C,0.35,21.1,1.07,,5/15/2014
RB,NB,5/15/2014,H,1,24.42,7.89,,5/15/2014
RB,NB,6/30/2014,C,0.5,29.89,0.34,8.66,6/15/2014
RB,NB,6/30/2014,F,0.5,28.99,2.55,8.46,6/15/2014
RB,NB,6/30/2014,G,0.6,30.01,3,8.42,6/15/2014
RB,NB,6/30/2014,H,1.1,28.91,0.25,5.01,6/15/2014
RB,NB,7/14/2014,C,0.4,29.45,0.44,6.94,7/15/2014
RB,NB,7/14/2014,F,0.4,29.82,3.41,5.84,7/15/2014
RB,NB,7/14/2014,G,0.5,30.98,3.7,6.48,7/15/2014
RB,NB,7/14/2014,H,0.4,30.48,0.3,8.84,7/15/2014
RB,NB,8/11/2014,C,0.1,32.33,4.87,10.02,8/15/2014
RB,NB,8/11/2014,F,0.1,35.6,10.34,12.51,8/15/2014
RB,NB,8/11/2014,G,0.3,33.28,11.37,9.19,8/15/2014
RB,NB,8/11/2014,H,0.8,31.16,0.53,5.1,8/15/2014
RB,NB,9/22/2014,C,0.2,29.09,14.48,9.75,9/15/2014
RB,NB,9/8/2014,F,0.3,33,19.62,10.5,9/15/2014
RB,NB,9/8/2014,G,0.4,34.13,21.98,8.09,9/15/2014
RB,NB,9/22/2014,H,1.3,29.17,2.08,5.6,9/15/2014
RB,NB,10/6/2014,C,0.4,27.83,0.7,7.32,10/15/2014
RB,NB,10/6/2014,F,0.4,28.62,3.09,8.49,10/15/2014
RB,NB,10/20/2014,G,0.5,24.2,15.67,7.78,10/15/2014
RB,NB,10/6/2014,H,1.2,27.79,3.93,6,10/15/2014
RB,NB,11/3/2014,C,0.2,23.27,14.78,9.07,11/15/2014
RB,NB,11/3/2014,F,0.25,23.36,19.32,8.69,11/15/2014
RB,NB,11/3/2014,G,0.5,23.48,25.92,8.31,11/15/2014
RB,NB,11/3/2014,H,1.3,22.64,0.98,7.42,11/15/2014
RB,NB,12/15/2014,C,0.1,21.42,18.35,8.31,12/15/2014
RB,NB,12/15/2014,F,0.2,21.78,30.11,7.4,12/15/2014
RB,NB,12/15/2014,G,0.4,21.94,31.52,7.3,12/15/2014
RB,NB,12/15/2014,H,1,20.4,11.27,5.49,12/15/2014
RB,NB,1/16/2015,C,0.03,13.3,19.64,10.45,1/15/2015
RB,NB,1/5/2015,F,0.02,18.31,22.99,12.86,1/15/2015
RB,NB,1/16/2015,G,0.25,10.15,24.88,10.45,1/15/2015
RB,NB,1/5/2015,H,0.9,12.48,13.54,7.5,1/15/2015
RB,NB,2/2/2015,C,0.08,15.14,3.1,11.92,2/15/2015
RB,NB,2/2/2015,F,0.1,12.84,6.62,13.87,2/15/2015
